Transaction ID,Customer ID,Category,Sub Category,Product Name
2750,C1850,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2750,C1850,"Bakery,Cakes and Dairy",Dairy Products,butter
2750,C1850,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2750,C1850,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2750,C1850,"Egg, Meat and Fish",Eggs,domestic eggs
2750,C1850,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
2752,C1852,Beverages,Coffee,coffee
2753,C1853,"Egg, Meat and Fish",Meat Products,chicken
2753,C1853,"Egg, Meat and Fish",Meat Products,hamburger meat
2753,C1853,Fruits and Vegetables,Fresh Fruits,pip fruit
2753,C1853,Fruits and Vegetables,Fresh Vegetables,onions
2753,C1853,Fruits and Vegetables,Fresh Vegetables,other vegetables
2753,C1853,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2753,C1853,"Bakery,Cakes and Dairy",Dairy Products,butter
2753,C1853,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2753,C1853,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
2753,C1853,"Bakery,Cakes and Dairy",Bakery Products,white bread
2753,C1853,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
2753,C1853,Snacks and Branded Foods,Chocolates and Candies,chocolate
2754,C1854,Beverages,Energy and Soft Drinks,soda
2754,C1854,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
2755,C1855,"Egg, Meat and Fish",Meat Products,beef
2755,C1855,Fruits and Vegetables,Fresh Vegetables,other vegetables
2755,C1855,"Egg, Meat and Fish",Eggs,domestic eggs
2755,C1855,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2756,C1856,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
2756,C1856,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2757,C1857,Fruits and Vegetables,Fresh Fruits,citrus fruit
2757,C1857,Fruits and Vegetables,Fresh Fruits,tropical fruit
2757,C1857,Fruits and Vegetables,Fresh Vegetables,other vegetables
2757,C1857,"Kitchen, Garden and Pets",Gardening,potted plants
2759,C1859,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2759,C1859,Beverages,Energy and Soft Drinks,soda
2760,C1860,Fruits and Vegetables,Fresh Fruits,pip fruit
2760,C1860,"Bakery,Cakes and Dairy",Bakery Products,roll products
2760,C1860,"Kitchen, Garden and Pets",Gardening,potted plants
2761,C1861,Fruits and Vegetables,Fresh Fruits,pip fruit
2762,C1862,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2762,C1862,Beverages,Water,bottled water
2762,C1862,Beverages,Energy and Soft Drinks,soda
2762,C1862,Snacks and Branded Foods,Chocolates and Candies,cooking chocolate
2763,C1863,Snacks and Branded Foods,Chocolates and Candies,chocolate
2764,C1864,"Egg, Meat and Fish",Meat Products,sausage
2764,C1864,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2764,C1864,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2765,C1865,Fruits and Vegetables,Fresh Fruits,pip fruit
2765,C1865,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2766,C1866,Fruits and Vegetables,Fresh Vegetables,other vegetables
2766,C1866,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2767,C1867,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
2767,C1867,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
2767,C1867,"Bakery,Cakes and Dairy",Dairy Products,hard cheese
2767,C1867,"Bakery,Cakes and Dairy",Bakery Products,white bread
2767,C1867,"Bakery,Cakes and Dairy",Bakery Products,brown bread
2768,C1868,"Egg, Meat and Fish",Meat Products,frankfurter
2769,C1869,Fruits and Vegetables,Fresh Fruits,citrus fruit
2769,C1869,Fruits and Vegetables,Fresh Vegetables,other vegetables
2769,C1869,"Bakery,Cakes and Dairy",Dairy Products,butter
2769,C1869,Snacks and Branded Foods,Chocolates and Candies,candy
2770,C1870,Fruits and Vegetables,Fresh Fruits,citrus fruit
2770,C1870,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
2770,C1870,Personal Care,Feminine Hygiene,napkins
2771,C1871,Fruits and Vegetables,Fresh Fruits,pip fruit
2771,C1871,"Bakery,Cakes and Dairy",Dairy Products,curd
2771,C1871,Beverages,Energy and Soft Drinks,soda
2771,C1871,Cleaning and Household,All purpose cleaner,softener
2772,C1872,Fruits and Vegetables,Fresh Fruits,tropical fruit
2772,C1872,Fruits and Vegetables,Fresh Vegetables,root vegetables
2772,C1872,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2772,C1872,"Bakery,Cakes and Dairy",Dairy Products,curd
2772,C1872,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2772,C1872,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2772,C1872,"Egg, Meat and Fish",Eggs,domestic eggs
2773,C1873,"Egg, Meat and Fish",Meat Products,frankfurter
2773,C1873,Fruits and Vegetables,Fresh Vegetables,other vegetables
2773,C1873,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2773,C1873,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2773,C1873,"Bakery,Cakes and Dairy",Dairy Products,condensed milk
2773,C1873,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
2773,C1873,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2773,C1873,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2774,C1874,Fruits and Vegetables,Fresh Fruits,pip fruit
2774,C1874,Fruits and Vegetables,Fresh Vegetables,other vegetables
2774,C1874,"Bakery,Cakes and Dairy",Dairy Products,butter milk
2774,C1874,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2774,C1874,"Bakery,Cakes and Dairy",Bakery Products,brown bread
2774,C1874,Snacks and Branded Foods,Ready to cook and eat,soups
2774,C1874,Snacks and Branded Foods,Spreads and Sauces,sauces
2774,C1874,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
2774,C1874,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
2776,C1876,"Egg, Meat and Fish",Meat Products,pork
2776,C1876,Fruits and Vegetables,Fresh Fruits,citrus fruit
2776,C1876,Beverages,Energy and Soft Drinks,soda
2776,C1876,Snacks and Branded Foods,Chocolates and Candies,chocolate
2777,C1877,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2779,C1879,Fruits and Vegetables,Fresh Fruits,citrus fruit
2779,C1879,Fruits and Vegetables,Fresh Fruits,tropical fruit
2779,C1879,Fruits and Vegetables,Fresh Fruits,pip fruit
2779,C1879,Fruits and Vegetables,Fresh Vegetables,other vegetables
2780,C1880,Fruits and Vegetables,Fresh Fruits,grapes
2780,C1880,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2781,C1881,Fruits and Vegetables,Fresh Fruits,tropical fruit
2782,C1882,"Egg, Meat and Fish",Fish Products,frozen fish
2783,C1883,Fruits and Vegetables,Fresh Fruits,tropical fruit
2783,C1883,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2783,C1883,Beverages,Energy and Soft Drinks,soda
2784,C1884,Beverages,Fruit Juice & Drinks,beverages
2784,C1884,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2785,C1885,"Egg, Meat and Fish",Meat Products,sausage
2785,C1885,Fruits and Vegetables,Fresh Fruits,pip fruit
2785,C1885,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2785,C1885,Snacks and Branded Foods,Snacks and Namkeen,potato products
2786,C1886,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2787,C1887,"Egg, Meat and Fish",Meat Products,sausage
2787,C1887,"Bakery,Cakes and Dairy",Dairy Products,specialty cheese
2787,C1887,Beverages,Energy and Soft Drinks,misc. beverages
2788,C1888,"Egg, Meat and Fish",Meat Products,pork
2788,C1888,"Bakery,Cakes and Dairy",Bakery Products,white bread
2788,C1888,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2789,C1889,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2789,C1889,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2790,C1890,"Egg, Meat and Fish",Meat Products,sausage
2790,C1890,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2790,C1890,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
2790,C1890,"Food Grains, Oil and Masala",Masalas and Spices,spices
2791,C1891,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2791,C1891,Beverages,Energy and Soft Drinks,soda
2792,C1892,Beverages,Energy and Soft Drinks,soda
2793,C1893,Fruits and Vegetables,Fresh Fruits,tropical fruit
2793,C1893,Fruits and Vegetables,Fresh Fruits,grapes
2793,C1893,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2793,C1893,"Egg, Meat and Fish",Fish Products,canned fish
2793,C1893,Beverages,Water,bottled water
2793,C1893,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
2794,C1894,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2794,C1894,Beverages,Water,bottled water
2794,C1894,Personal Care,Feminine Hygiene,napkins
2796,C1896,Fruits and Vegetables,Fresh Fruits,pip fruit
2796,C1896,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2797,C1897,"Egg, Meat and Fish",Meat Products,turkey
2797,C1897,Fruits and Vegetables,Fresh Fruits,citrus fruit
2797,C1897,Fruits and Vegetables,Fresh Fruits,tropical fruit
2797,C1897,Fruits and Vegetables,Fresh Fruits,pip fruit
2797,C1897,Fruits and Vegetables,Fresh Fruits,berries
2797,C1897,Fruits and Vegetables,Fresh Vegetables,root vegetables
2797,C1897,"Food Grains, Oil and Masala",Masalas and Spices,herbs
2797,C1897,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2797,C1897,"Bakery,Cakes and Dairy",Dairy Products,butter
2797,C1897,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2797,C1897,Snacks and Branded Foods,Spreads and Sauces,sauces
2797,C1897,Fruits and Vegetables,Fresh Fruits,pickled vegetables
2797,C1897,Beverages,Water,bottled water
2797,C1897,Personal Care,Feminine Hygiene,napkins
2797,C1897,"Kitchen, Garden and Pets",Gardening,flower (seeds)
2798,C1898,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2798,C1898,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
2799,C1899,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
2800,C1900,Fruits and Vegetables,Fresh Fruits,tropical fruit
2800,C1900,Beverages,Water,bottled water
2801,C1901,"Egg, Meat and Fish",Meat Products,sausage
2801,C1901,Snacks and Branded Foods,Spreads and Sauces,mayonnaise
2801,C1901,Beverages,Energy and Soft Drinks,misc. beverages
2801,C1901,Snacks and Branded Foods,Chocolates and Candies,candy
2802,C1902,Fruits and Vegetables,Fresh Vegetables,other vegetables
2802,C1902,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
2802,C1902,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2805,C1905,"Egg, Meat and Fish",Meat Products,sausage
2805,C1905,"Egg, Meat and Fish",Meat Products,meat
2805,C1905,Fruits and Vegetables,Fresh Fruits,pip fruit
2805,C1905,Fruits and Vegetables,Fresh Vegetables,other vegetables
2805,C1905,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2805,C1905,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2805,C1905,"Bakery,Cakes and Dairy",Bakery Products,brown bread
2805,C1905,Beverages,Water,bottled water
2805,C1905,Beverages,Energy and Soft Drinks,soda
2805,C1905,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
2806,C1906,Beverages,Energy and Soft Drinks,misc. beverages
2807,C1907,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2807,C1907,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
2807,C1907,Beverages,Energy and Soft Drinks,soda
2807,C1907,Snacks and Branded Foods,Biscuits and Cookies,waffles
2808,C1908,"Egg, Meat and Fish",Meat Products,beef
2808,C1908,"Egg, Meat and Fish",Fish Products,frozen fish
2808,C1908,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2808,C1908,"Bakery,Cakes and Dairy",Dairy Products,margarine
2809,C1909,Fruits and Vegetables,Fresh Vegetables,other vegetables
2811,C1911,Fruits and Vegetables,Fresh Fruits,tropical fruit
2812,C1912,"Egg, Meat and Fish",Meat Products,sausage
2812,C1912,"Egg, Meat and Fish",Meat Products,meat
2812,C1912,Fruits and Vegetables,Fresh Fruits,tropical fruit
2812,C1912,Beverages,Energy and Soft Drinks,soda
2813,C1913,"Egg, Meat and Fish",Meat Products,frankfurter
2813,C1913,Fruits and Vegetables,Fresh Fruits,citrus fruit
2813,C1913,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2813,C1913,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
2813,C1913,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
2814,C1914,Fruits and Vegetables,Fresh Fruits,tropical fruit
2814,C1914,Fruits and Vegetables,Fresh Fruits,pip fruit
2814,C1914,Fruits and Vegetables,Fresh Vegetables,root vegetables
2814,C1914,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2814,C1914,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2814,C1914,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2814,C1914,Snacks and Branded Foods,Spreads and Sauces,sweet spreads
2814,C1914,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
2814,C1914,"Kitchen, Garden and Pets",Pet Food and Accessories,pet care
2815,C1915,Fruits and Vegetables,Fresh Fruits,citrus fruit
2815,C1915,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
2815,C1915,Beverages,Water,bottled water
2816,C1916,"Egg, Meat and Fish",Meat Products,pork
2816,C1916,Beverages,Water,bottled water
2817,C1917,Beverages,Energy and Soft Drinks,soda
2817,C1917,Cleaning and Household,"Mops, Brushes and Scrubs",house keeping products
2818,C1918,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2819,C1919,"Kitchen, Garden and Pets",Cookware and Nonstick,cookware
2820,C1920,"Bakery,Cakes and Dairy",Dairy Products,butter
2820,C1920,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2821,C1921,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2821,C1921,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
2821,C1921,Beverages,Coffee,coffee
2822,C1922,"Egg, Meat and Fish",Meat Products,chicken
2822,C1922,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
2822,C1922,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2822,C1922,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2822,C1922,"Egg, Meat and Fish",Eggs,domestic eggs
2822,C1922,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",salt
2822,C1922,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
2822,C1922,Beverages,Water,bottled water
2823,C1923,"Egg, Meat and Fish",Meat Products,frankfurter
2823,C1923,Fruits and Vegetables,Fresh Vegetables,root vegetables
2823,C1923,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2823,C1923,"Bakery,Cakes and Dairy",Dairy Products,butter milk
2823,C1923,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
2823,C1923,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2823,C1923,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2823,C1923,Gourmet and World Food,Oil and Vinegar,vinegar
2823,C1923,Beverages,Coffee,coffee
2823,C1923,Beverages,Water,bottled water
2823,C1923,Cleaning and Household,Detergent and Dishwash,dish cleaner
2823,C1923,Personal Care,Feminine Hygiene,female sanitary products
2824,C1924,Fruits and Vegetables,Fresh Fruits,tropical fruit
2824,C1924,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2824,C1924,"Bakery,Cakes and Dairy",Dairy Products,processed cheese
2824,C1924,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2824,C1924,Beverages,Water,bottled water
2824,C1924,Beverages,Energy and Soft Drinks,soda
2824,C1924,Beverages,Energy and Soft Drinks,misc. beverages
2824,C1924,Personal Care,Feminine Hygiene,female sanitary products
2825,C1925,Fruits and Vegetables,Fresh Vegetables,root vegetables
2825,C1925,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2825,C1925,"Egg, Meat and Fish",Eggs,domestic eggs
2826,C1926,"Egg, Meat and Fish",Meat Products,meat
2826,C1926,Fruits and Vegetables,Fresh Fruits,citrus fruit
2826,C1926,Fruits and Vegetables,Fresh Fruits,pip fruit
2826,C1926,"Bakery,Cakes and Dairy",Dairy Products,curd
2826,C1926,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2826,C1926,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
2826,C1926,"Egg, Meat and Fish",Eggs,domestic eggs
2826,C1926,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2826,C1926,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
2826,C1926,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
2826,C1926,Snacks and Branded Foods,Snacks and Namkeen,salty snack
2826,C1926,Snacks and Branded Foods,Chocolates and Candies,chocolate
2826,C1926,Snacks and Branded Foods,Chocolates and Candies,cooking chocolate
2826,C1926,Personal Care,Feminine Hygiene,napkins
2827,C1927,"Egg, Meat and Fish",Meat Products,hamburger meat
2828,C1928,Fruits and Vegetables,Fresh Fruits,tropical fruit
2828,C1928,Personal Care,Feminine Hygiene,napkins
2829,C1929,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2830,C1930,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2830,C1930,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
2830,C1930,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
2830,C1930,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2831,C1931,"Egg, Meat and Fish",Meat Products,hamburger meat
2831,C1931,Fruits and Vegetables,Fresh Fruits,citrus fruit
2831,C1931,"Bakery,Cakes and Dairy",Dairy Products,butter
2831,C1931,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2831,C1931,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
2831,C1931,Snacks and Branded Foods,Spreads and Sauces,sweet spreads
2831,C1931,Beverages,Coffee,coffee
2832,C1932,"Egg, Meat and Fish",Meat Products,frankfurter
2832,C1932,"Egg, Meat and Fish",Meat Products,sausage
2832,C1932,"Bakery,Cakes and Dairy",Dairy Products,curd
2832,C1932,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
2832,C1932,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2832,C1932,Snacks and Branded Foods,Spreads and Sauces,jam
2832,C1932,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
2832,C1932,Snacks and Branded Foods,Chocolates and Candies,candy
2833,C1933,Beverages,Energy and Soft Drinks,soda
2834,C1934,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
2834,C1934,"Food Grains, Oil and Masala",Rice and Rice Products,rice
2835,C1935,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2835,C1935,"Bakery,Cakes and Dairy",Dairy Products,butter
2835,C1935,"Bakery,Cakes and Dairy",Dairy Products,yogurt
2835,C1935,Beverages,Water,bottled water
2835,C1935,Snacks and Branded Foods,Chocolates and Candies,chocolate
2835,C1935,"Kitchen, Garden and Pets",Gardening,flower (seeds)
2836,C1936,Fruits and Vegetables,Fresh Fruits,citrus fruit
2836,C1936,Fruits and Vegetables,Fresh Vegetables,root vegetables
2836,C1936,Fruits and Vegetables,Fresh Vegetables,other vegetables
2836,C1936,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",salt
2836,C1936,Beverages,Water,bottled water
2836,C1936,Snacks and Branded Foods,Chocolates and Candies,chewing gum
2837,C1937,Fruits and Vegetables,Fresh Fruits,pip fruit
2837,C1937,Beverages,Coffee,coffee
2838,C1938,Fruits and Vegetables,Fresh Vegetables,root vegetables
2838,C1938,"Bakery,Cakes and Dairy",Dairy Products,butter milk
2838,C1938,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
2838,C1938,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
2838,C1938,Cleaning and Household,Detergent and Dishwash,dish cleaner
2838,C1938,Personal Care,Feminine Hygiene,napkins
2839,C1939,Fruits and Vegetables,Fresh Fruits,pip fruit
2839,C1939,Fruits and Vegetables,Fresh Vegetables,root vegetables
2839,C1939,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
2839,C1939,"Kitchen, Garden and Pets",Gardening,potted plants
2840,C1940,Fruits and Vegetables,Fresh Vegetables,onions
2840,C1940,Fruits and Vegetables,Fresh Vegetables,other vegetables
2840,C1940,"Bakery,Cakes and Dairy",Dairy Products,whole milk
2840,C1940,Snacks and Branded Foods,Ready to cook and eat,soups
